"","x"
"1949",101
"1950",101
"1951",101
"1952",0
"1953",0
"1954",101
"1955",61
"1956",101
"1957",101
"1958",101
"1959",101
"1960",0
"1961",101
"1962",0
"1963",0
"1964",101
"1965",101
"1966",101
"1967",101
"1968",101
"1969",21
"1970",101
"1971",101
"1972",101
"1973",101
"1974",101
"1975",0
"1976",101
"1977",101
"1978",101
"1979",101
"1980",101
"1981",101
"1982",101
"1983",101
"1984",101
"1985",101
"1986",101
"1987",21
"1988",101
"1989",101
"1990",0
"1991",0
"1992",0
"1993",61
"1994",101
"1995",101
"1996",101
"1997",101
"1998",101
"1999",101
"2000",21
"2001",101
"2002",101
"2003",101
"2004",0
"2005",101
"2006",101
"2007",101
"2008",101
"2009",101
"2010",101
"2011",101
"2012",0
"2013",101
"2014",0
"2015",101
"2016",101
"2017",101
"2018",0
"2019",61
"2020",101
"2021",101
"2022",101
"2023",101
"2024",101
"2025",61
"2026",21
"2027",101
"2028",101
"2029",101
"2030",101
"2031",61
"2032",101
"2033",101
"2034",0
"2035",101
"2036",101
"2037",101
"2038",101
"2039",21
"2040",101
"2041",0
"2042",101
"2043",0
"2044",61
"2045",61
"2046",101
"2047",101
"2048",101
"2049",101
"2050",101
"2051",101
"2052",101
"2053",101
"2054",101
"2055",21
"2056",0
"2057",101
"2058",101
